,user_id,amount_usd,engagement,notify_count,brand,birth_year,country,city,created_date,user_settings_crypto_unlocked,plan,attributes_notifications_marketing_push,attributes_notifications_marketing_email,num_contacts,num_referrals,num_successful_referrals
907,user_2087,10666.469999999994,0,3,Apple,1992,GB,Cambridge,2018-02-28 00:49:52.445650,0,STANDARD,1.0,1.0,10,0,0
908,user_2088,9019.360000000002,0,17,Apple,1990,FR,Nanterre,2018-02-14 09:15:57.159479,1,STANDARD,1.0,0.0,2,0,0
909,user_2089,7734.599999999999,0,4,Android,1992,FR,Villeurbanne,2018-03-01 04:27:25.533636,1,STANDARD,1.0,1.0,4,0,0
910,user_209,5860.360000000004,1,5,Android,1983,PL,Chorzów,2018-01-09 21:27:48.421295,1,STANDARD,1.0,1.0,23,0,0
911,user_2091,12028.429999999998,0,8,Apple,1987,FR,Sarcelles,2018-02-20 16:42:12.005250,1,STANDARD,1.0,1.0,88,0,0
912,user_2093,13628.4,0,16,Android,1988,PL,Świebodzice,2018-02-06 08:29:08.619634,0,STANDARD,,,5,0,0
913,user_2094,42815.910000000076,1,14,Apple,1985,GB,London,2018-02-09 01:14:04.650104,0,STANDARD,,,16,0,0
914,user_2095,2431.6199999999994,0,7,Android,1965,FR,Colmar,2018-02-21 03:21:29.488730,0,STANDARD,1.0,1.0,1,0,0
915,user_2097,54620.259999999995,1,13,Apple,1984,RO,Giurgiu,2018-02-06 05:25:12.009476,1,PREMIUM,1.0,1.0,132,0,0
916,user_2099,6589.840000000005,1,6,Apple,1981,NL,Wilnis,2018-02-10 03:10:48.650585,1,STANDARD,,,0,0,0
917,user_21,12271.7,0,12,Apple,1993,GB,London,2018-01-29 17:19:28.113085,0,STANDARD,1.0,1.0,12,0,0
918,user_2100,21827.609999999946,1,15,Android,1998,FR,Lyon,2018-02-08 16:39:56.947365,1,STANDARD,1.0,1.0,9,0,0
919,user_2101,13746.609999999999,0,6,Android,1986,FR,ETAIN,2018-02-07 02:28:21.776837,0,STANDARD,,,4,0,0
920,user_2102,6774.329999999999,0,9,Apple,1953,IE,Dublin,2018-02-28 13:58:36.116217,0,STANDARD,1.0,1.0,9,0,0
921,user_2103,25720.26000000001,1,2,Apple,1994,GB,London,2018-02-06 12:05:00.316199,0,STANDARD,1.0,0.0,8,0,0
922,user_2104,2582.699999999999,1,15,Android,1992,LT,Sudmantai,2018-02-05 20:58:56.202515,0,STANDARD,,,4,0,0
923,user_2105,2908.359999999999,0,9,Apple,1973,GB,Leyburn,2018-03-05 08:28:28.454136,0,STANDARD,,,0,0,0
924,user_2106,5275.899999999999,0,14,Apple,1965,GB,Stoke-on-trent,2018-03-07 19:56:12.440752,0,STANDARD,,,0,0,0
925,user_2108,35406.16000000002,1,4,Apple,1995,GB,London,2018-03-30 01:48:48.065742,0,STANDARD,1.0,0.0,3,0,0
926,user_2109,375.8199999999999,0,10,Android,1981,FR,Nanterre,2018-04-02 23:34:51.076220,0,STANDARD,1.0,0.0,0,0,0
927,user_211,10680.330000000005,0,8,Apple,1981,ES,Errenteria,2018-01-17 18:18:09.620070,0,STANDARD,,,0,0,0
928,user_2110,12564.729999999996,1,7,Apple,1991,PL,Warszawa,2018-03-28 03:24:02.777597,0,STANDARD,,,28,0,0
929,user_2112,118349.36999999988,0,12,Apple,1968,GB,Bingley,2018-03-11 16:42:48.703028,1,METAL,1.0,1.0,7,0,0
930,user_2115,6131.139999999999,0,8,Android,1987,CH,Oberwil-Lieli,2018-03-24 19:31:42.019706,0,STANDARD,,,8,0,0
931,user_2116,1641.2800000000004,0,10,Android,1979,PL,Warszawa,2018-03-07 16:08:14.794570,1,STANDARD,1.0,1.0,33,0,0
932,user_2118,16184.659999999996,1,6,Android,1969,DE,Kiel,2018-03-02 14:51:49.585414,0,STANDARD,0.0,0.0,0,0,0
933,user_2121,4261.280000000006,1,6,Android,1955,SI,Kranj,2018-03-29 05:54:54.358519,0,STANDARD,,,4,0,0
934,user_2122,100053.26999999993,1,7,Android,1990,RO,Ramnicu Valcea,2018-03-16 06:24:51.701940,0,PREMIUM,1.0,1.0,52,0,0
935,user_2123,1705.0700000000008,0,8,Android,1984,HU,Budapest,2018-03-23 17:54:03.858781,0,STANDARD,1.0,1.0,2,0,0
936,user_2124,11044.940000000006,0,9,Android,1985,RO,București,2018-03-12 08:43:29.466656,0,METAL_FREE,,,38,0,0
937,user_2127,13158.550000000005,0,12,Apple,1957,GB,Tonypandy,2018-03-10 02:09:34.940123,0,PREMIUM,,,0,0,0
938,user_2128,6864.599999999988,1,7,Android,1979,FR,Marseille,2018-03-24 10:14:14.922551,0,STANDARD,,,2,0,0
939,user_2129,26218.230000000007,0,4,Android,1993,ES,Fuenlabrada,2018-03-17 07:25:10.880128,0,STANDARD,,,15,0,0
940,user_213,6520.720000000001,0,7,Android,1996,GB,Glasgow,2018-01-06 15:03:38.989287,0,STANDARD,,,5,0,0
941,user_2130,3924.8200000000006,0,7,Apple,1992,GB,Romford,2018-03-10 07:32:01.035044,0,STANDARD,,,14,0,0
942,user_2131,14270.950000000003,0,8,Apple,1984,LT,Kaunas,2018-03-03 02:44:08.168870,0,PREMIUM,,,3,0,0
943,user_2132,3086.91,0,11,Apple,1975,GB,Solihull,2018-03-18 00:40:26.779694,1,STANDARD,,,12,0,0
944,user_2134,12456.890000000018,1,6,Android,1995,RO,Alba Iulia,2018-03-03 17:52:11.163100,1,STANDARD,,,24,0,0
945,user_2135,2465.75,0,8,Android,1989,GB,London,2018-03-20 07:54:30.369062,0,STANDARD,1.0,1.0,17,0,0
946,user_2138,253.77999999999994,0,6,Apple,1993,SK,Kosihy nad Iplom,2018-04-01 08:46:00.219994,0,STANDARD,1.0,1.0,0,0,0
947,user_214,28033.539999999997,0,6,Android,1978,GB,Totnes,2018-02-01 03:33:59.552322,1,STANDARD,,,1,0,0
948,user_2140,10551.859999999991,1,1,Android,1967,RO,Timisoara,2018-03-12 00:35:05.146512,0,STANDARD,1.0,1.0,103,0,0
949,user_2141,8989.54,0,10,Android,1982,GB,South Croydon,2018-03-17 21:16:24.201244,0,STANDARD,,,5,0,0
950,user_2142,2564.7800000000007,0,5,Apple,1980,GB,Basingstoke,2018-03-03 02:54:16.357479,0,STANDARD,,,0,0,0
951,user_2144,33811.93,0,10,Android,1978,PT,Sintra,2018-03-15 00:22:02.625694,1,STANDARD,1.0,1.0,16,0,0
952,user_2147,439.35,0,10,Android,1963,LT,"Norkaiciai,Taurage",2018-03-29 06:00:39.408299,0,STANDARD,1.0,1.0,39,0,0
953,user_2148,3930.2799999999993,0,10,Android,1982,PT,São João de Ver,2018-03-23 15:26:34.303924,0,STANDARD,1.0,1.0,0,0,0
954,user_215,19976.979999999963,1,15,Android,1973,GB,Epping,2018-01-28 13:24:12.559636,1,STANDARD,1.0,1.0,31,0,0
955,user_2150,10696.670000000006,0,8,Android,1965,GB,Whitley Bay,2018-03-04 17:12:47.442529,1,STANDARD,1.0,1.0,0,0,0
956,user_2152,5954.689999999999,0,10,Apple,1990,GB,Newcastle Upon Tyne,2018-03-05 18:06:24.321228,0,STANDARD,,,0,0,0
957,user_2153,6694.549999999998,0,6,Apple,1988,FR,Fain Les montbard,2018-03-17 15:53:03.851720,0,STANDARD,,,28,0,0
958,user_2154,11076.829999999998,0,5,Apple,1993,GB,London,2018-03-10 20:31:03.644901,0,STANDARD,,,173,0,0
959,user_2155,1034.76,0,4,Android,1989,PT,Porto,2018-03-12 03:32:49.815052,0,STANDARD,,,0,0,0
960,user_2156,494.90000000000003,0,11,Android,1970,ES,San Augustin del Guadalix,2018-03-02 11:20:29.315173,0,STANDARD,,,2,0,0
961,user_2157,6845.72,0,4,Apple,1990,GB,London,2018-03-27 23:50:50.577282,0,STANDARD,1.0,1.0,12,0,0
962,user_2158,21.119999999999997,0,6,Apple,1973,HU,Biatorbagy,2018-03-22 10:21:01.423343,0,STANDARD,1.0,1.0,0,0,0
963,user_2159,7451.9600000000055,0,8,Android,1995,IE,Dublin,2018-03-13 04:09:11.434698,0,STANDARD,,,15,0,0
964,user_2160,13257.780000000019,1,6,Apple,1975,DE,Huerth,2018-03-29 14:59:55.568578,0,STANDARD,1.0,1.0,4,0,0
965,user_2162,9312.350000000004,0,4,Android,1994,GB,London,2018-03-12 01:28:24.982841,0,STANDARD,1.0,1.0,22,0,0
966,user_2163,8189.290000000014,0,10,Android,1994,CY,Limassol,2018-03-13 07:21:33.500601,0,STANDARD,1.0,1.0,65,0,0
967,user_2166,13988.529999999995,1,4,Android,1989,RO,Bucuresti,2018-03-29 22:32:07.369427,1,STANDARD,1.0,1.0,61,0,0
968,user_2167,16887.98999999999,1,30,Android,1984,RO,Cluj Napoca,2018-03-02 15:44:55.879422,0,STANDARD,1.0,0.0,50,0,0
969,user_217,3867.2000000000003,0,3,Android,1992,GB,Glasgow,2018-01-11 19:42:11.234843,0,STANDARD,1.0,1.0,0,0,0
970,user_2170,1561.5699999999993,0,7,Android,1992,LT,Šiauliai,2018-03-02 04:54:46.259221,0,STANDARD,,,8,0,0
971,user_2172,402.0199999999999,0,7,Apple,1974,RO,Iasi,2018-03-21 04:48:46.939873,0,STANDARD,1.0,1.0,39,0,0
972,user_2173,26234.169999999984,0,10,Apple,1973,GB,Stanmore,2018-03-14 20:09:29.090506,0,STANDARD,1.0,1.0,49,0,0
973,user_2174,4559.550000000002,0,6,Android,1989,FR,Chaville,2018-03-03 14:50:59.564656,1,STANDARD,1.0,1.0,0,0,0
974,user_2175,9169.089999999995,1,11,Android,1998,GB,Nottingham,2018-03-17 11:18:06.938592,0,STANDARD,,,1,0,0
975,user_2178,45745.60999999999,1,7,Apple,1984,FR,PONTOISE,2018-03-30 04:54:06.253900,1,STANDARD,1.0,1.0,18,0,0
976,user_218,1818.8400000000004,0,9,Android,1988,GB,London,2018-01-09 02:38:39.208309,0,STANDARD,1.0,1.0,1,0,0
977,user_2180,3650.7000000000007,0,7,Android,1987,SE,Uppsala,2018-03-12 02:35:00.031191,0,STANDARD,,,1,0,0
978,user_2181,8487.400000000003,0,10,Android,1976,FR,Plougoulm,2018-03-06 20:10:14.197347,0,STANDARD,1.0,1.0,0,0,0
979,user_2182,7809.109999999997,0,7,Apple,1987,GB,London,2018-03-10 00:18:39.805509,0,STANDARD,,,4,0,0
980,user_2184,4891.489999999998,1,8,Android,1993,PL,Trzebiatów,2018-03-21 21:09:26.586242,0,STANDARD,1.0,1.0,15,0,0
981,user_2185,893.8699999999999,0,4,Apple,1963,PL,Warszawa,2018-03-24 18:42:33.179161,0,STANDARD,,,4,0,0
982,user_2186,3711.6299999999997,0,14,Android,1951,GI,Gibraltar,2018-03-07 07:08:42.253584,0,STANDARD,,,98,0,0
983,user_2187,75.39999999999998,0,2,Android,1970,GB,Pinner,2018-03-29 01:32:21.248314,0,STANDARD,1.0,1.0,0,0,0
984,user_2188,2968.0900000000006,0,22,Apple,1974,LT,Vilnius,2018-03-08 17:33:31.247978,0,STANDARD,1.0,0.0,0,0,0
985,user_2189,1934.5200000000004,0,4,Apple,1989,PL,Zgierz,2018-03-09 09:06:43.006812,0,STANDARD,1.0,1.0,0,0,0
986,user_219,22218.199999999986,1,6,Android,1991,FR,Paris,2018-01-16 13:19:10.740980,0,STANDARD,1.0,1.0,12,0,0
987,user_2190,6787.430000000001,0,6,Apple,1990,FR,Ploemeur,2018-03-24 18:19:39.293541,0,STANDARD,,,16,0,0
988,user_2192,425.94000000000005,0,7,Android,1972,FR,Belfort,2018-03-11 06:31:29.707560,0,STANDARD,,,3,0,0
989,user_2193,4383.949999999996,1,6,Android,1962,HR,Pokupsko,2018-03-09 03:03:50.433033,0,STANDARD,1.0,1.0,1,0,0
990,user_2195,4323.599999999999,1,6,Android,1986,PL,Warszawa,2018-03-04 17:31:31.247227,1,STANDARD,1.0,1.0,3,0,0
991,user_2198,12432.66,0,5,Android,1987,ES,Mieres,2018-03-28 07:25:06.146993,0,STANDARD,1.0,1.0,21,0,0
992,user_2199,2394.2200000000007,0,12,Apple,1998,GB,Ascot,2018-03-20 15:17:23.254026,0,STANDARD,,,0,0,0
993,user_22,20913.05999999999,0,5,Android,1986,GB,Manchester,2018-01-09 23:05:53.700403,0,STANDARD,,,5,0,0
994,user_2200,19586.150000000005,1,4,Apple,1993,GB,Woking,2018-03-06 12:13:33.176760,0,STANDARD,1.0,0.0,0,0,0
995,user_2201,2485.7000000000003,0,6,Android,1989,FR,Chambery,2018-03-04 22:29:57.640966,0,STANDARD,,,0,0,0
996,user_2202,1916.9899999999998,0,6,Android,1985,LT,Vilnius,2018-03-11 09:21:05.470872,0,STANDARD,1.0,1.0,28,0,0
997,user_2207,482.5099999999999,0,17,Android,1992,ES,Málaga,2018-03-09 08:18:54.475391,0,STANDARD,,,0,0,0
998,user_2208,1525.0000000000005,0,13,Apple,1971,LT,Vilnius,2018-03-07 18:04:23.142289,0,STANDARD,1.0,1.0,33,0,0
999,user_2209,14907.26999999999,1,8,Apple,1988,SE,Tyringe,2018-03-26 19:15:41.881501,0,STANDARD,,,0,0,0
1000,user_221,6405.769999999998,0,13,Android,1983,PL,Łódź,2018-01-23 10:15:14.937942,0,STANDARD,,,0,0,0
1001,user_2210,18643.780000000046,1,5,Apple,1979,GB,London,2018-03-10 06:07:41.144673,0,STANDARD,1.0,1.0,6,0,0
1002,user_2211,27169.77999999999,1,4,Apple,1974,PL,Warszawa,2018-03-30 11:29:46.950897,1,STANDARD,1.0,1.0,48,0,0
1003,user_2215,729.68,0,8,Apple,1959,HU,Érd,2018-03-08 02:46:15.279278,0,STANDARD,,,5,0,0
1004,user_2216,5792.899999999999,0,12,Apple,1985,PL,Warszawa,2018-03-03 03:15:46.095309,0,STANDARD,1.0,0.0,14,0,0
1005,user_2217,3009.2900000000004,0,9,Apple,1969,GB,Swindon,2018-03-09 02:30:50.267858,0,STANDARD,,,0,0,0
1006,user_2218,20740.579999999998,1,10,Android,1983,PL,Warszawa,2018-03-14 01:51:29.159733,0,STANDARD,1.0,1.0,11,0,0
1007,user_2219,34781.03000000001,0,3,Apple,1967,GB,Oxford,2018-03-22 04:24:07.823131,0,PREMIUM,,,0,0,0
1008,user_222,111660.98000000001,0,4,Apple,1983,GB,London,2018-01-14 15:34:19.104032,0,STANDARD,1.0,1.0,0,0,0
1009,user_2221,4427.770000000001,0,6,Android,1987,PT,Vila Real,2018-03-15 06:42:40.729791,0,STANDARD,1.0,1.0,71,0,0
1010,user_2222,430.6900000000001,0,4,Apple,1975,IE,Dublin,2018-03-14 10:54:05.151811,0,STANDARD,,,63,0,0
1011,user_2223,40925.69000000002,1,3,Apple,1978,PL,Warszawa,2018-03-03 21:40:54.493712,0,STANDARD,,,0,0,0
1012,user_2227,12673.060000000009,1,10,Apple,1966,GB,Nottingham,2018-04-01 17:49:23.938701,0,STANDARD,,,11,0,0
1013,user_2228,1765.42,0,3,Apple,1978,CH,Albeuve,2018-03-12 07:29:08.412602,0,STANDARD,,,7,0,0
1014,user_2229,752.9200000000003,0,7,Android,1985,PL,Skrzyszów,2018-03-09 08:08:58.097132,0,STANDARD,1.0,1.0,19,0,0
1015,user_223,18030.61000000001,1,7,Android,1985,LT,Vilnius,2018-01-09 22:45:28.038106,0,STANDARD,1.0,1.0,112,0,0
1016,user_2230,7553.68999999999,1,8,Apple,1971,GB,London,2018-03-24 23:57:02.587495,0,STANDARD,1.0,0.0,11,0,0
1017,user_2231,11532.399999999992,0,5,Apple,1992,PL,Warszawa,2018-03-10 07:22:20.929302,0,STANDARD,,,0,0,0
1018,user_2233,17845.899999999987,0,2,Android,1963,FR,Neuilly-sur-Seine,2018-03-11 16:43:33.366427,0,STANDARD,,,0,0,0
1019,user_2236,13105.820000000056,1,18,Android,1985,PT,Matosinhos,2018-03-06 11:19:43.068261,0,STANDARD,,,5,0,0
1020,user_2237,80944.00999999992,1,8,Android,1993,FR,Lefffrinckoucke,2018-03-15 14:38:14.651446,0,METAL,,,0,0,0
1021,user_2238,5053.23,0,5,Apple,1997,GB,Edinburgh,2018-03-12 12:50:05.457240,0,STANDARD,,,5,0,0
1022,user_2239,115586.76000000002,0,11,Android,1982,GB,London,2018-03-04 07:59:39.633082,0,STANDARD,1.0,1.0,29,0,0
1023,user_2240,8891.13,0,8,Apple,1969,CY,Limassol,2018-03-02 04:51:06.764731,0,STANDARD,,,0,0,0
1024,user_2241,6635.62,0,10,Android,1978,ES,Castellar del Valles,2018-03-30 22:51:33.253679,0,STANDARD,1.0,1.0,0,0,0
1025,user_2242,33493.100000000006,1,4,Apple,1994,GB,London,2018-03-12 21:37:41.890361,1,STANDARD,1.0,0.0,0,0,0
1026,user_2245,4002.8200000000015,0,6,Apple,1987,FR,Bordeaux,2018-03-19 05:54:31.475836,0,STANDARD,,,11,0,0
1027,user_2246,2527.23,0,9,Android,1983,GB,Wolverhampton,2018-03-08 23:50:23.732591,0,STANDARD,1.0,1.0,0,0,0
1028,user_2247,6958.040000000001,0,7,Android,1984,GB,London,2018-03-23 18:59:11.336951,1,STANDARD,1.0,1.0,1,0,0
1029,user_2248,51037.44000000002,0,10,Android,1989,FR,Paris,2018-03-22 17:53:43.712145,0,STANDARD,1.0,1.0,3,0,0
1030,user_2249,37468.57999999988,1,5,Android,1979,FR,Paris,2018-03-04 07:58:51.015667,1,STANDARD,1.0,1.0,9,0,0
1031,user_225,18283.950000000004,1,13,Apple,1983,GB,London,2018-01-14 21:29:29.795705,1,PREMIUM,,,8,0,0
1032,user_2250,237.98999999999998,0,15,Apple,1961,GB,Teddington,2018-03-17 17:04:09.916746,0,STANDARD,,,18,0,0
1033,user_2251,18889.61,1,5,Apple,1973,GB,Stockport,2018-03-09 00:15:11.497983,0,STANDARD,,,0,0,0
1034,user_2252,7245.64,0,4,Apple,1974,GB,Stockport,2018-03-21 06:50:03.774522,0,STANDARD,,,6,0,0
1035,user_2253,63308.31,0,11,Android,1985,GB,London,2018-03-22 15:10:43.298343,0,STANDARD,1.0,1.0,32,0,0
1036,user_2255,10772.380000000021,1,7,Apple,1984,LT,Kaunas,2018-03-02 23:01:58.030770,1,STANDARD,,,30,0,0
1037,user_2260,18649.449999999997,0,6,Apple,1974,CH,Pfäffikon,2018-03-08 17:57:26.807495,0,STANDARD,1.0,1.0,10,0,0
1038,user_2263,97557.52999999998,0,12,Android,1975,RO,Galati,2018-03-04 20:03:21.815658,1,STANDARD,1.0,1.0,31,0,0
1039,user_2265,3259.5399999999986,0,9,Android,1975,SI,Maribor,2018-03-03 03:13:47.607279,1,STANDARD,1.0,1.0,66,0,0
1040,user_2266,20353.200000000008,1,6,Android,1996,GB,Nottingham,2018-03-25 18:59:07.315527,1,PREMIUM,1.0,1.0,1,0,0
1041,user_2267,16098.540000000006,1,12,Android,1992,IE,Dublin 1,2018-03-03 06:49:23.754818,1,STANDARD,,,0,0,0
1042,user_2269,6045.810000000004,0,9,Android,1975,SI,Ljubljana,2018-03-13 11:40:29.779823,1,STANDARD,1.0,1.0,27,0,0
1043,user_2270,850.0099999999999,0,11,Android,1976,FR,Nice,2018-03-08 21:39:42.787649,0,STANDARD,,,0,0,0
1044,user_2271,243.18999999999997,0,7,Apple,1937,PT,Lisboa,2018-03-07 21:00:40.369591,0,STANDARD,,,0,0,0
1045,user_2272,4450.589999999999,0,5,Apple,1986,PL,Kraków,2018-03-27 17:02:43.047085,0,STANDARD,1.0,1.0,177,0,0
1046,user_2273,8174.969999999995,1,5,Android,1978,PL,Gdansk,2018-03-11 01:51:19.475354,0,PREMIUM,1.0,1.0,0,0,0
1047,user_2274,4858.450000000004,0,7,Android,1975,PT,Lourinhã,2018-03-28 02:50:43.527319,0,STANDARD,1.0,1.0,1,0,0
1048,user_2275,1930.37,0,7,Android,1992,SK,Senica,2018-03-27 20:47:31.182283,0,STANDARD,1.0,0.0,0,0,0
1049,user_2277,3319.26,0,4,Android,1989,CH,Dietikon,2018-03-24 09:45:29.071048,0,STANDARD,1.0,1.0,50,0,0
1050,user_2278,14388.080000000004,0,6,Apple,1998,GB,Lymington,2018-03-09 19:51:12.765426,0,STANDARD,,,9,0,0
1051,user_2279,17564.399999999994,1,5,Apple,1980,PL,Częstochowa,2018-03-04 17:34:46.034727,0,STANDARD,1.0,1.0,8,0,0
1052,user_2280,5334.27000000001,1,11,Android,1996,ES,Alcalá de Henares,2018-03-06 09:39:10.948578,0,STANDARD,1.0,1.0,19,0,0
1053,user_2281,2249.9800000000005,0,6,Android,1987,CH,Fechy,2018-03-16 10:46:42.205684,0,STANDARD,,,0,0,0
1054,user_2282,4365.4400000000005,0,7,Android,1987,PL,Białystok,2018-03-04 16:24:58.767549,0,STANDARD,,,3,0,0
1055,user_2286,1033.1800000000003,0,15,Android,1995,GR,Athens,2018-03-16 09:07:35.633699,0,STANDARD,1.0,1.0,0,0,0
1056,user_2287,771.55,0,4,Apple,1975,GB,Sheffield,2018-03-12 20:05:24.413777,1,STANDARD,1.0,1.0,0,0,0
1057,user_2288,5869.26,0,4,Android,1976,PL,Wroclaw,2018-03-11 08:14:04.818015,0,STANDARD,,,0,0,0
1058,user_2289,26966.11999999996,1,6,Android,1985,LT,Vilnius,2018-03-25 20:28:21.713876,1,STANDARD,1.0,1.0,39,0,0
1059,user_2290,23941.24,1,5,Apple,1979,ES,Palma De Mallorca,2018-03-26 01:29:34.917955,1,STANDARD,,,45,0,0
1060,user_2291,18039093.679999992,1,10,Apple,1992,RO,Bucuresti,2018-03-27 19:35:55.084439,1,STANDARD,1.0,1.0,60,0,0
1061,user_2292,6504.78,0,8,Apple,1960,GB,Kendal,2018-03-07 15:32:41.905844,0,STANDARD,1.0,1.0,2,0,0
1062,user_2293,96.46999999999998,0,4,Android,2000,PL,Górno,2018-03-02 14:47:16.661279,1,STANDARD,1.0,1.0,2,0,0
1063,user_2294,29642.450000000008,0,13,Android,1986,GB,Reading,2018-03-14 08:23:43.014777,0,STANDARD,0.0,0.0,7,0,0
1064,user_2295,1523.86,0,30,Android,1989,LT,Giraitė,2018-03-15 08:04:15.760633,0,STANDARD,0.0,0.0,108,0,0
1065,user_2297,8244.95,0,8,Apple,1990,GB,London,2018-03-05 03:20:03.837609,0,STANDARD,,,82,0,0
1066,user_230,201.02000000000004,0,6,Android,1982,GB,Birmingham,2018-01-07 08:12:31.576152,0,STANDARD,,,0,0,0
1067,user_2300,1211.1100000000001,0,7,Android,1959,DE,Witzenhausen,2018-03-03 07:03:17.788519,0,STANDARD,0.0,1.0,0,0,0
1068,user_2301,47268.27999999983,1,6,Android,1989,RO,Bucharest,2018-03-12 02:35:52.945968,0,STANDARD,1.0,1.0,54,0,0
1069,user_2303,2417.9099999999994,0,11,Android,1991,GB,Littlehampton,2018-03-05 16:53:12.894830,0,STANDARD,,,0,0,0
1070,user_2305,186.60000000000002,0,7,Android,1989,DE,Hamburg,2018-03-14 01:36:24.996533,0,STANDARD,1.0,1.0,1,0,0
1071,user_2306,15770.580000000005,0,5,Android,1976,RO,Cumpana,2018-03-23 07:39:21.610810,1,STANDARD,1.0,1.0,1,0,0
1072,user_2307,9133.71000000002,1,2,Android,1989,PL,Krakow,2018-03-28 03:59:56.332918,0,STANDARD,,,2,0,0
1073,user_2308,13315.799999999996,1,6,Apple,1992,LV,Jelgava,2018-03-03 04:28:23.783109,0,STANDARD,1.0,0.0,9,0,0
1074,user_2309,4773.1399999999985,0,5,Android,1984,RO,Bucharest,2018-03-31 07:24:55.640869,0,STANDARD,,,31,0,0
1075,user_231,964.9300000000001,0,8,Android,1989,FR,Paris,2018-01-26 17:42:07.293583,0,STANDARD,,,7,0,0
1076,user_2310,18955.339999999986,1,8,Android,1984,FR,Strasbourg,2018-03-21 00:44:01.161695,0,STANDARD,1.0,1.0,7,0,0
1077,user_2312,2089.9599999999996,0,10,Android,1988,PT,Coimbra,2018-03-07 10:37:49.085868,0,STANDARD,1.0,1.0,83,0,0
1078,user_2313,7263.280000000002,1,7,Apple,1988,GB,Mold,2018-03-22 11:08:25.283218,0,STANDARD,,,4,0,0
1079,user_2314,3795.5199999999995,0,7,Apple,1973,PL,Bojano,2018-03-04 00:02:17.685441,0,STANDARD,,,3,0,0
1080,user_2317,8066.569999999999,0,9,Apple,1972,GB,Northampton,2018-03-10 02:36:37.471543,0,STANDARD,,,0,0,0
1081,user_2318,16548.830000000016,1,4,Android,1989,PL,Tychy,2018-03-28 10:04:10.054537,0,STANDARD,,,14,0,0
1082,user_2319,4406.309999999998,1,9,Apple,1994,PL,Luboń,2018-03-10 04:23:51.362515,0,STANDARD,,,16,0,0
1083,user_232,227.91000000000003,0,2,Android,1988,IE,Bray,2018-01-11 20:48:46.695009,0,STANDARD,1.0,1.0,0,0,0
1084,user_2321,14376.739999999998,1,6,Apple,1985,NO,Stavanger,2018-03-20 20:37:35.771855,0,STANDARD,,,4,0,0
1085,user_2322,8193.68,1,10,Apple,1985,GB,Glasgow,2018-03-27 16:47:49.794660,0,STANDARD,,,3,0,0
1086,user_2324,8564.169999999998,1,12,Apple,1993,GB,Epsom,2018-03-13 11:02:52.083491,1,PREMIUM,,,0,0,0
1087,user_2325,2508.6700000000005,0,12,Android,1990,GB,South Croydon,2018-03-10 11:35:11.004430,0,STANDARD,,,0,0,0
1088,user_2327,17138.22000000001,1,6,Android,1992,FR,Verrières-le-Buisson,2018-03-04 11:41:47.700000,1,STANDARD,1.0,1.0,10,0,0
1089,user_2328,1028.0899999999997,0,7,Android,1987,FR,Villeneuve saint Georges,2018-03-27 10:37:36.274456,0,STANDARD,1.0,1.0,4,0,0
1090,user_2329,11971.490000000007,1,15,Apple,1997,GB,Edinburgh,2018-03-17 07:36:32.556130,1,STANDARD,1.0,1.0,9,0,0
1091,user_233,1918.0800000000002,0,7,Apple,1996,GB,Randalstown,2018-01-09 18:32:14.066681,0,STANDARD,,,0,0,0
1092,user_2330,3370.150000000004,0,5,Android,1986,DE,Völklingen,2018-03-16 00:48:51.367582,0,STANDARD,,,2,0,0
1093,user_2331,23375.199999999997,1,13,Apple,1991,CH,Bern,2018-03-03 08:41:49.517089,0,STANDARD,,,26,0,0
1094,user_2332,3763.7199999999993,0,10,Apple,1983,GB,Llanymynech,2018-03-08 19:50:59.287684,0,STANDARD,,,0,0,0
1095,user_2333,17996.269999999997,0,1,Android,1990,DE,Söhrewald,2018-03-31 15:40:12.741997,0,STANDARD,1.0,1.0,0,0,0
1096,user_2335,523.67,0,8,Apple,1992,GB,London,2018-03-14 03:49:55.730037,0,STANDARD,0.0,0.0,6,0,0
1097,user_2337,10698.95,0,6,Apple,1992,PL,Warszawa,2018-03-02 02:29:25.523148,0,STANDARD,1.0,1.0,167,0,0
1098,user_2338,32256.79999999994,1,8,Android,1990,IE,Dublin,2018-03-18 10:44:42.220861,0,STANDARD,1.0,1.0,69,0,0
1099,user_2339,63090.469999999994,0,14,Apple,1963,GB,Cheadle,2018-03-13 06:56:41.226835,0,STANDARD,1.0,1.0,22,0,0
1100,user_234,35.75,0,4,Android,1990,CY,Limassol,2018-01-06 11:38:51.252694,0,STANDARD,1.0,1.0,79,0,0
1101,user_2340,3591.6400000000003,0,9,Android,1988,GB,London,2018-03-15 06:41:40.256088,0,STANDARD,,,29,0,0
1102,user_2341,5619.500000000001,0,16,Apple,1996,CZ,Prague,2018-03-03 23:11:45.874082,1,STANDARD,1.0,1.0,8,0,0
1103,user_2342,1855.8099999999995,0,8,Android,1978,LT,Panevėžys,2018-03-22 10:04:49.323074,0,STANDARD,,,0,0,0
1104,user_2343,70516.2399999999,1,5,Apple,1980,CZ,Brno,2018-03-05 16:59:59.171347,1,METAL,1.0,1.0,14,0,0
1105,user_2344,8761.47,0,7,Apple,1955,IE,Dublin,2018-03-12 12:38:42.737694,0,STANDARD,,,36,0,0
